,offspring,model
3968,96,alpha=1.9
3969,89,alpha=1.9
3970,128,alpha=1.9
3971,102,alpha=1.9
3972,105,alpha=1.9
3973,99,alpha=1.9
3974,106,alpha=1.9
3975,109,alpha=1.9
3976,71,alpha=1.9
3977,101,alpha=1.9
3978,98,alpha=1.9
3979,113,alpha=1.9
3980,98,alpha=1.9
3981,119,alpha=1.9
3982,85,alpha=1.9
3983,107,alpha=1.9
3984,102,alpha=1.9
3985,116,alpha=1.9
3986,82,alpha=1.9
3987,112,alpha=1.9
3988,87,alpha=1.9
3989,86,alpha=1.9
3990,91,alpha=1.9
3991,91,alpha=1.9
3992,108,alpha=1.9
3993,102,alpha=1.9
3994,89,alpha=1.9
3995,92,alpha=1.9
3996,96,alpha=1.9
3997,108,alpha=1.9
3998,103,alpha=1.9
3999,99,alpha=1.9
4000,86,alpha=1.9
4001,92,alpha=1.9
4002,85,alpha=1.9
4003,95,alpha=1.9
4004,112,alpha=1.9
4005,88,alpha=1.9
4006,78,alpha=1.9
4007,114,alpha=1.9
4008,93,alpha=1.9
4009,95,alpha=1.9
4010,101,alpha=1.9
4011,119,alpha=1.9
4012,92,alpha=1.9
4013,93,alpha=1.9
4014,113,alpha=1.9
4015,106,alpha=1.9
4016,95,alpha=1.9
4017,98,alpha=1.9
4018,99,alpha=1.9
4019,109,alpha=1.9
4020,92,alpha=1.9
4021,89,alpha=1.9
4022,88,alpha=1.9
4023,97,alpha=1.9
4024,116,alpha=1.9
4025,98,alpha=1.9
4026,102,alpha=1.9
4027,100,alpha=1.9
4028,107,alpha=1.9
4029,105,alpha=1.9
4030,113,alpha=1.9
4031,98,alpha=1.9
4032,115,alpha=1.9
4033,100,alpha=1.9
4034,107,alpha=1.9
4035,104,alpha=1.9
4036,99,alpha=1.9
4037,111,alpha=1.9
4038,122,alpha=1.9
4039,90,alpha=1.9
4040,105,alpha=1.9
4041,103,alpha=1.9
4042,109,alpha=1.9
4043,87,alpha=1.9
4044,96,alpha=1.9
4045,97,alpha=1.9
4046,101,alpha=1.9
4047,99,alpha=1.9
4048,102,alpha=1.9
4049,89,alpha=1.9
4050,86,alpha=1.9
4051,93,alpha=1.9
4052,104,alpha=1.9
4053,78,alpha=1.9
4054,78,alpha=1.9
4055,97,alpha=1.9
4056,102,alpha=1.9
4057,88,alpha=1.9
4058,106,alpha=1.9
4059,98,alpha=1.9
4060,92,alpha=1.9
4061,119,alpha=1.9
4062,95,alpha=1.9
4063,100,alpha=1.9
4064,97,alpha=1.9
4065,89,alpha=1.9
4066,104,alpha=1.9
4067,93,alpha=1.9
4068,118,alpha=1.9
4069,98,alpha=1.9
4070,81,alpha=1.9
4071,112,alpha=1.9
4072,107,alpha=1.9
4073,83,alpha=1.9
4074,115,alpha=1.9
4075,97,alpha=1.9
4076,110,alpha=1.9
4077,95,alpha=1.9
4078,89,alpha=1.9
4079,110,alpha=1.9
4080,93,alpha=1.9
4081,95,alpha=1.9
4082,102,alpha=1.9
4083,100,alpha=1.9
4084,100,alpha=1.9
4085,98,alpha=1.9
4086,109,alpha=1.9
4087,117,alpha=1.9
4088,101,alpha=1.9
4089,91,alpha=1.9
4090,90,alpha=1.9
4091,96,alpha=1.9
4092,107,alpha=1.9
4093,77,alpha=1.9
4094,106,alpha=1.9
4095,89,alpha=1.9
4096,85,alpha=1.9
4097,85,alpha=1.9
4098,111,alpha=1.9
4099,104,alpha=1.9
4100,98,alpha=1.9
4101,108,alpha=1.9
4102,87,alpha=1.9
4103,83,alpha=1.9
4104,93,alpha=1.9
4105,109,alpha=1.9
4106,112,alpha=1.9
4107,102,alpha=1.9
4108,96,alpha=1.9
4109,108,alpha=1.9
4110,99,alpha=1.9
4111,98,alpha=1.9
4112,104,alpha=1.9
4113,99,alpha=1.9
4114,111,alpha=1.9
4115,114,alpha=1.9
4116,92,alpha=1.9
4117,105,alpha=1.9
4118,89,alpha=1.9
4119,104,alpha=1.9
4120,96,alpha=1.9
4121,113,alpha=1.9
4122,106,alpha=1.9
4123,104,alpha=1.9
4124,101,alpha=1.9
4125,101,alpha=1.9
4126,105,alpha=1.9
4127,103,alpha=1.9
4128,111,alpha=1.9
4129,82,alpha=1.9
4130,102,alpha=1.9
4131,85,alpha=1.9
4132,104,alpha=1.9
4133,101,alpha=1.9
4134,106,alpha=1.9
4135,107,alpha=1.9
4136,102,alpha=1.9
4137,102,alpha=1.9
4138,91,alpha=1.9
4139,100,alpha=1.9
4140,101,alpha=1.9
4141,110,alpha=1.9
4142,104,alpha=1.9
4143,86,alpha=1.9
4144,106,alpha=1.9
4145,104,alpha=1.9
4146,91,alpha=1.9
4147,100,alpha=1.9
4148,95,alpha=1.9
4149,105,alpha=1.9
4150,87,alpha=1.9
4151,89,alpha=1.9
4152,109,alpha=1.9
4153,88,alpha=1.9
4154,110,alpha=1.9
4155,93,alpha=1.9
4156,87,alpha=1.9
4157,112,alpha=1.9
4158,89,alpha=1.9
4159,111,alpha=1.9
4160,94,alpha=1.9
4161,122,alpha=1.9
4162,90,alpha=1.9
4163,80,alpha=1.9
4164,97,alpha=1.9
4165,91,alpha=1.9
4166,117,alpha=1.9
4167,98,alpha=1.9
4168,113,alpha=1.9
4169,109,alpha=1.9
4170,100,alpha=1.9
4171,98,alpha=1.9
4172,102,alpha=1.9
4173,92,alpha=1.9
4174,96,alpha=1.9
4175,91,alpha=1.9
4176,99,alpha=1.9
4177,93,alpha=1.9
4178,102,alpha=1.9
4179,96,alpha=1.9
4180,95,alpha=1.9
4181,121,alpha=1.9
4182,87,alpha=1.9
4183,95,alpha=1.9
4184,89,alpha=1.9
4185,126,alpha=1.9
4186,125,alpha=1.9
4187,95,alpha=1.9
4188,108,alpha=1.9
4189,101,alpha=1.9
4190,101,alpha=1.9
4191,90,alpha=1.9
4192,100,alpha=1.9
4193,96,alpha=1.9
4194,83,alpha=1.9
4195,107,alpha=1.9
4196,91,alpha=1.9
4197,97,alpha=1.9
4198,95,alpha=1.9
4199,99,alpha=1.9
4200,88,alpha=1.9
4201,109,alpha=1.9
4202,96,alpha=1.9
4203,111,alpha=1.9
4204,97,alpha=1.9
4205,102,alpha=1.9
4206,93,alpha=1.9
4207,107,alpha=1.9
4208,105,alpha=1.9
4209,103,alpha=1.9
4210,107,alpha=1.9
4211,92,alpha=1.9
4212,104,alpha=1.9
4213,96,alpha=1.9
4214,112,alpha=1.9
4215,90,alpha=1.9
4216,85,alpha=1.9
4217,101,alpha=1.9
4218,105,alpha=1.9
4219,102,alpha=1.9
4220,106,alpha=1.9
4221,97,alpha=1.9
4222,107,alpha=1.9
4223,113,alpha=1.9
4224,112,alpha=1.9
4225,98,alpha=1.9
4226,104,alpha=1.9
4227,90,alpha=1.9
4228,100,alpha=1.9
4229,100,alpha=1.9
4230,98,alpha=1.9
4231,92,alpha=1.9
4232,97,alpha=1.9
4233,100,alpha=1.9
4234,107,alpha=1.9
4235,90,alpha=1.9
4236,93,alpha=1.9
4237,92,alpha=1.9
4238,105,alpha=1.9
4239,109,alpha=1.9
4240,96,alpha=1.9
4241,95,alpha=1.9
4242,94,alpha=1.9
4243,89,alpha=1.9
4244,85,alpha=1.9
4245,106,alpha=1.9
4246,120,alpha=1.9
4247,117,alpha=1.9
4248,69,alpha=1.9
4249,88,alpha=1.9
4250,110,alpha=1.9
4251,122,alpha=1.9
4252,95,alpha=1.9
4253,101,alpha=1.9
4254,87,alpha=1.9
4255,103,alpha=1.9
4256,104,alpha=1.9
4257,104,alpha=1.9
4258,109,alpha=1.9
4259,96,alpha=1.9
4260,104,alpha=1.9
4261,96,alpha=1.9
4262,93,alpha=1.9
4263,103,alpha=1.9
4264,106,alpha=1.9
4265,79,alpha=1.9
4266,101,alpha=1.9
4267,98,alpha=1.9
4268,100,alpha=1.9
4269,96,alpha=1.9
4270,94,alpha=1.9
4271,109,alpha=1.9
4272,120,alpha=1.9
4273,101,alpha=1.9
4274,92,alpha=1.9
4275,102,alpha=1.9
4276,104,alpha=1.9
4277,83,alpha=1.9
4278,96,alpha=1.9
4279,101,alpha=1.9
4280,107,alpha=1.9
4281,102,alpha=1.9
4282,101,alpha=1.9
4283,98,alpha=1.9
4284,93,alpha=1.9
4285,89,alpha=1.9
4286,105,alpha=1.9
4287,85,alpha=1.9
4288,85,alpha=1.9
4289,81,alpha=1.9
4290,102,alpha=1.9
4291,119,alpha=1.9
4292,105,alpha=1.9
4293,81,alpha=1.9
4294,108,alpha=1.9
4295,114,alpha=1.9
4296,98,alpha=1.9
4297,110,alpha=1.9
4298,79,alpha=1.9
4299,96,alpha=1.9
4300,107,alpha=1.9
4301,102,alpha=1.9
4302,97,alpha=1.9
4303,81,alpha=1.9
4304,95,alpha=1.9
4305,109,alpha=1.9
4306,87,alpha=1.9
4307,108,alpha=1.9
4308,83,alpha=1.9
4309,80,alpha=1.9
4310,101,alpha=1.9
4311,98,alpha=1.9
4312,97,alpha=1.9
4313,107,alpha=1.9
4314,85,alpha=1.9
4315,88,alpha=1.9
4316,103,alpha=1.9
4317,110,alpha=1.9
4318,104,alpha=1.9
4319,102,alpha=1.9
4320,101,alpha=1.9
4321,105,alpha=1.9
4322,94,alpha=1.9
4323,115,alpha=1.9
4324,113,alpha=1.9
4325,88,alpha=1.9
4326,98,alpha=1.9
4327,109,alpha=1.9
4328,97,alpha=1.9
4329,98,alpha=1.9
4330,106,alpha=1.9
4331,93,alpha=1.9
4332,89,alpha=1.9
4333,128,alpha=1.9
4334,96,alpha=1.9
4335,100,alpha=1.9
4336,98,alpha=1.9
4337,100,alpha=1.9
4338,96,alpha=1.9
4339,87,alpha=1.9
4340,111,alpha=1.9
4341,73,alpha=1.9
4342,104,alpha=1.9
4343,111,alpha=1.9
4344,95,alpha=1.9
4345,104,alpha=1.9
4346,87,alpha=1.9
4347,105,alpha=1.9
4348,87,alpha=1.9
4349,92,alpha=1.9
4350,80,alpha=1.9
4351,108,alpha=1.9
4352,98,alpha=1.9
4353,99,alpha=1.9
4354,100,alpha=1.9
4355,83,alpha=1.9
4356,105,alpha=1.9
4357,112,alpha=1.9
4358,92,alpha=1.9
4359,90,alpha=1.9
4360,116,alpha=1.9
4361,110,alpha=1.9
4362,83,alpha=1.9
4363,99,alpha=1.9
4364,97,alpha=1.9
4365,104,alpha=1.9
4366,97,alpha=1.9
4367,110,alpha=1.9
4368,115,alpha=1.9
4369,103,alpha=1.9
4370,105,alpha=1.9
4371,92,alpha=1.9
4372,103,alpha=1.9
4373,104,alpha=1.9
4374,102,alpha=1.9
4375,113,alpha=1.9
4376,115,alpha=1.9
4377,92,alpha=1.9
4378,95,alpha=1.9
4379,91,alpha=1.9
4380,119,alpha=1.9
4381,110,alpha=1.9
4382,107,alpha=1.9
4383,100,alpha=1.9
4384,102,alpha=1.9
4385,87,alpha=1.9
4386,97,alpha=1.9
4387,89,alpha=1.9
4388,99,alpha=1.9
4389,94,alpha=1.9
4390,88,alpha=1.9
4391,107,alpha=1.9
4392,105,alpha=1.9
4393,109,alpha=1.9
4394,106,alpha=1.9
4395,106,alpha=1.9
4396,102,alpha=1.9
4397,96,alpha=1.9
4398,93,alpha=1.9
4399,99,alpha=1.9
4400,110,alpha=1.9
4401,109,alpha=1.9
4402,112,alpha=1.9
4403,105,alpha=1.9
4404,105,alpha=1.9
4405,116,alpha=1.9
4406,93,alpha=1.9
4407,94,alpha=1.9
4408,108,alpha=1.9
4409,99,alpha=1.9
4410,116,alpha=1.9
4411,103,alpha=1.9
4412,96,alpha=1.9
4413,100,alpha=1.9
4414,89,alpha=1.9
4415,92,alpha=1.9
4416,118,alpha=1.9
4417,105,alpha=1.9
4418,91,alpha=1.9
4419,94,alpha=1.9
4420,102,alpha=1.9
4421,93,alpha=1.9
4422,96,alpha=1.9
4423,101,alpha=1.9
4424,114,alpha=1.9
4425,99,alpha=1.9
4426,94,alpha=1.9
4427,83,alpha=1.9
4428,111,alpha=1.9
4429,93,alpha=1.9
4430,108,alpha=1.9
4431,81,alpha=1.9
4432,105,alpha=1.9
4433,89,alpha=1.9
4434,112,alpha=1.9
4435,80,alpha=1.9
4436,104,alpha=1.9
4437,91,alpha=1.9
4438,97,alpha=1.9
4439,113,alpha=1.9
4440,114,alpha=1.9
4441,95,alpha=1.9
4442,106,alpha=1.9
4443,95,alpha=1.9
4444,107,alpha=1.9
4445,101,alpha=1.9
4446,93,alpha=1.9
4447,86,alpha=1.9
4448,116,alpha=1.9
4449,103,alpha=1.9
4450,106,alpha=1.9
4451,101,alpha=1.9
4452,88,alpha=1.9
4453,96,alpha=1.9
4454,110,alpha=1.9
4455,113,alpha=1.9
4456,90,alpha=1.9
4457,89,alpha=1.9
4458,99,alpha=1.9
4459,96,alpha=1.9
4460,112,alpha=1.9
4461,89,alpha=1.9
4462,95,alpha=1.9
4463,94,alpha=1.9
4464,83,alpha=1.9
4465,102,alpha=1.9
4466,97,alpha=1.9
4467,102,alpha=1.9
4468,100,alpha=1.9
4469,112,alpha=1.9
4470,87,alpha=1.9
4471,106,alpha=1.9
4472,109,alpha=1.9
4473,104,alpha=1.9
4474,99,alpha=1.9
4475,101,alpha=1.9
4476,76,alpha=1.9
4477,98,alpha=1.9
4478,109,alpha=1.9
4479,104,alpha=1.9
4480,126,alpha=1.9
4481,97,alpha=1.9
4482,101,alpha=1.9
4483,86,alpha=1.9
4484,104,alpha=1.9
4485,98,alpha=1.9
4486,104,alpha=1.9
4487,98,alpha=1.9
4488,100,alpha=1.9
4489,103,alpha=1.9
4490,104,alpha=1.9
4491,110,alpha=1.9
4492,102,alpha=1.9
4493,95,alpha=1.9
4494,106,alpha=1.9
4495,82,alpha=1.9
4496,115,alpha=1.9
4497,109,alpha=1.9
4498,83,alpha=1.9
4499,106,alpha=1.9
4500,80,alpha=1.9
4501,101,alpha=1.9
4502,91,alpha=1.9
4503,96,alpha=1.9
4504,93,alpha=1.9
4505,102,alpha=1.9
4506,103,alpha=1.9
4507,113,alpha=1.9
4508,102,alpha=1.9
4509,109,alpha=1.9
4510,88,alpha=1.9
4511,92,alpha=1.9
4512,99,alpha=1.9
4513,81,alpha=1.9
4514,93,alpha=1.9
4515,107,alpha=1.9
4516,102,alpha=1.9
4517,104,alpha=1.9
4518,106,alpha=1.9
4519,83,alpha=1.9
4520,91,alpha=1.9
4521,107,alpha=1.9
4522,102,alpha=1.9
4523,89,alpha=1.9
4524,107,alpha=1.9
4525,92,alpha=1.9
4526,96,alpha=1.9
4527,99,alpha=1.9
4528,107,alpha=1.9
4529,89,alpha=1.9
4530,87,alpha=1.9
4531,85,alpha=1.9
4532,108,alpha=1.9
4533,93,alpha=1.9
4534,100,alpha=1.9
4535,108,alpha=1.9
4536,91,alpha=1.9
4537,91,alpha=1.9
4538,97,alpha=1.9
4539,87,alpha=1.9
4540,98,alpha=1.9
4541,81,alpha=1.9
4542,117,alpha=1.9
4543,112,alpha=1.9
4544,94,alpha=1.9
4545,107,alpha=1.9
4546,108,alpha=1.9
4547,102,alpha=1.9
4548,123,alpha=1.9
4549,103,alpha=1.9
4550,97,alpha=1.9
4551,101,alpha=1.9
4552,107,alpha=1.9
4553,105,alpha=1.9
4554,95,alpha=1.9
4555,105,alpha=1.9
4556,91,alpha=1.9
4557,101,alpha=1.9
4558,101,alpha=1.9
4559,90,alpha=1.9
4560,96,alpha=1.9
4561,102,alpha=1.9
4562,92,alpha=1.9
4563,92,alpha=1.9
4564,113,alpha=1.9
4565,117,alpha=1.9
4566,88,alpha=1.9
4567,103,alpha=1.9
4568,119,alpha=1.9
4569,113,alpha=1.9
4570,87,alpha=1.9
4571,98,alpha=1.9
4572,97,alpha=1.9
4573,91,alpha=1.9
4574,96,alpha=1.9
4575,93,alpha=1.9
4576,97,alpha=1.9
4577,83,alpha=1.9
4578,94,alpha=1.9
4579,85,alpha=1.9
4580,95,alpha=1.9
4581,96,alpha=1.9
4582,83,alpha=1.9
4583,94,alpha=1.9
4584,98,alpha=1.9
4585,98,alpha=1.9
4586,101,alpha=1.9
4587,112,alpha=1.9
4588,81,alpha=1.9
4589,100,alpha=1.9
4590,83,alpha=1.9
4591,95,alpha=1.9
4592,110,alpha=1.9
4593,98,alpha=1.9
4594,84,alpha=1.9
4595,99,alpha=1.9
4596,107,alpha=1.9
4597,105,alpha=1.9
4598,114,alpha=1.9
4599,106,alpha=1.9
4600,100,alpha=1.9
4601,101,alpha=1.9
4602,96,alpha=1.9
4603,116,alpha=1.9
4604,100,alpha=1.9
4605,99,alpha=1.9
4606,94,alpha=1.9
4607,84,alpha=1.9
4608,96,alpha=1.9
4609,86,alpha=1.9
4610,86,alpha=1.9
4611,74,alpha=1.9
4612,94,alpha=1.9
4613,100,alpha=1.9
4614,104,alpha=1.9
4615,90,alpha=1.9
4616,107,alpha=1.9
4617,95,alpha=1.9
4618,91,alpha=1.9
4619,109,alpha=1.9
4620,100,alpha=1.9
4621,96,alpha=1.9
4622,114,alpha=1.9
4623,96,alpha=1.9
4624,97,alpha=1.9
4625,108,alpha=1.9
4626,94,alpha=1.9
4627,89,alpha=1.9
4628,83,alpha=1.9
4629,100,alpha=1.9
4630,109,alpha=1.9
4631,104,alpha=1.9
4632,95,alpha=1.9
4633,94,alpha=1.9
4634,96,alpha=1.9
4635,109,alpha=1.9
4636,98,alpha=1.9
4637,101,alpha=1.9
4638,87,alpha=1.9
4639,97,alpha=1.9
4640,94,alpha=1.9
4641,111,alpha=1.9
4642,87,alpha=1.9
4643,95,alpha=1.9
4644,104,alpha=1.9
4645,109,alpha=1.9
4646,115,alpha=1.9
4647,102,alpha=1.9
4648,98,alpha=1.9
4649,77,alpha=1.9
4650,91,alpha=1.9
4651,100,alpha=1.9
4652,100,alpha=1.9
4653,99,alpha=1.9
4654,93,alpha=1.9
4655,96,alpha=1.9
4656,105,alpha=1.9
4657,93,alpha=1.9
4658,105,alpha=1.9
4659,91,alpha=1.9
4660,78,alpha=1.9
4661,94,alpha=1.9
4662,112,alpha=1.9
4663,100,alpha=1.9
4664,85,alpha=1.9
4665,107,alpha=1.9
4666,91,alpha=1.9
4667,86,alpha=1.9
4668,100,alpha=1.9
4669,99,alpha=1.9
4670,104,alpha=1.9
4671,101,alpha=1.9
4672,89,alpha=1.9
4673,102,alpha=1.9
4674,92,alpha=1.9
4675,84,alpha=1.9
4676,105,alpha=1.9
4677,86,alpha=1.9
4678,102,alpha=1.9
4679,102,alpha=1.9
4680,100,alpha=1.9
4681,93,alpha=1.9
4682,100,alpha=1.9
4683,82,alpha=1.9
4684,91,alpha=1.9
4685,109,alpha=1.9
4686,95,alpha=1.9
4687,100,alpha=1.9
4688,105,alpha=1.9
4689,82,alpha=1.9
4690,97,alpha=1.9
4691,91,alpha=1.9
4692,127,alpha=1.9
4693,96,alpha=1.9
4694,82,alpha=1.9
4695,100,alpha=1.9
4696,89,alpha=1.9
4697,112,alpha=1.9
4698,81,alpha=1.9
4699,104,alpha=1.9
4700,101,alpha=1.9
4701,96,alpha=1.9
4702,89,alpha=1.9
4703,83,alpha=1.9
4704,104,alpha=1.9
4705,93,alpha=1.9
4706,112,alpha=1.9
4707,96,alpha=1.9
4708,95,alpha=1.9
4709,101,alpha=1.9
4710,94,alpha=1.9
4711,110,alpha=1.9
4712,108,alpha=1.9
4713,105,alpha=1.9
4714,93,alpha=1.9
4715,110,alpha=1.9
4716,86,alpha=1.9
4717,91,alpha=1.9
4718,94,alpha=1.9
4719,99,alpha=1.9
4720,105,alpha=1.9
4721,96,alpha=1.9
4722,91,alpha=1.9
4723,100,alpha=1.9
4724,112,alpha=1.9
4725,96,alpha=1.9
4726,89,alpha=1.9
4727,100,alpha=1.9
4728,92,alpha=1.9
4729,85,alpha=1.9
4730,99,alpha=1.9
4731,93,alpha=1.9
4732,107,alpha=1.9
4733,109,alpha=1.9
4734,94,alpha=1.9
4735,104,alpha=1.9
4736,111,alpha=1.9
4737,122,alpha=1.9
4738,93,alpha=1.9
4739,100,alpha=1.9
4740,98,alpha=1.9
4741,124,alpha=1.9
4742,93,alpha=1.9
4743,87,alpha=1.9
4744,106,alpha=1.9
4745,98,alpha=1.9
4746,104,alpha=1.9
4747,96,alpha=1.9
4748,80,alpha=1.9
4749,111,alpha=1.9
4750,107,alpha=1.9
4751,93,alpha=1.9
4752,120,alpha=1.9
4753,98,alpha=1.9
4754,106,alpha=1.9
4755,104,alpha=1.9
4756,104,alpha=1.9
4757,121,alpha=1.9
4758,104,alpha=1.9
4759,99,alpha=1.9
4760,93,alpha=1.9
4761,96,alpha=1.9
4762,118,alpha=1.9
4763,99,alpha=1.9
4764,98,alpha=1.9
4765,90,alpha=1.9
4766,101,alpha=1.9
4767,104,alpha=1.9
4768,99,alpha=1.9
4769,81,alpha=1.9
4770,108,alpha=1.9
4771,94,alpha=1.9
4772,83,alpha=1.9
4773,93,alpha=1.9
4774,101,alpha=1.9
4775,78,alpha=1.9
4776,92,alpha=1.9
4777,102,alpha=1.9
4778,103,alpha=1.9
4779,102,alpha=1.9
4780,93,alpha=1.9
4781,103,alpha=1.9
4782,105,alpha=1.9
4783,94,alpha=1.9
4784,96,alpha=1.9
4785,85,alpha=1.9
4786,89,alpha=1.9
4787,94,alpha=1.9
4788,86,alpha=1.9
4789,111,alpha=1.9
4790,102,alpha=1.9
4791,93,alpha=1.9
4792,98,alpha=1.9
4793,97,alpha=1.9
4794,111,alpha=1.9
4795,86,alpha=1.9
4796,100,alpha=1.9
4797,128,alpha=1.9
4798,102,alpha=1.9
4799,118,alpha=1.9
4800,106,alpha=1.9
4801,122,alpha=1.9
4802,99,alpha=1.9
4803,106,alpha=1.9
4804,83,alpha=1.9
4805,97,alpha=1.9
4806,102,alpha=1.9
4807,116,alpha=1.9
4808,104,alpha=1.9
4809,112,alpha=1.9
4810,104,alpha=1.9
4811,115,alpha=1.9
4812,96,alpha=1.9
4813,102,alpha=1.9
4814,91,alpha=1.9
4815,97,alpha=1.9
4816,107,alpha=1.9
4817,104,alpha=1.9
4818,112,alpha=1.9
4819,94,alpha=1.9
4820,114,alpha=1.9
4821,99,alpha=1.9
4822,105,alpha=1.9
4823,111,alpha=1.9
4824,102,alpha=1.9
4825,105,alpha=1.9
4826,111,alpha=1.9
4827,107,alpha=1.9
4828,113,alpha=1.9
4829,101,alpha=1.9
4830,90,alpha=1.9
4831,111,alpha=1.9
4832,98,alpha=1.9
4833,107,alpha=1.9
4834,96,alpha=1.9
4835,95,alpha=1.9
4836,78,alpha=1.9
4837,96,alpha=1.9
4838,122,alpha=1.9
4839,114,alpha=1.9
4840,106,alpha=1.9
4841,106,alpha=1.9
4842,99,alpha=1.9
4843,93,alpha=1.9
4844,104,alpha=1.9
4845,98,alpha=1.9
4846,115,alpha=1.9
4847,103,alpha=1.9
4848,88,alpha=1.9
4849,124,alpha=1.9
4850,83,alpha=1.9
4851,93,alpha=1.9
4852,84,alpha=1.9
4853,90,alpha=1.9
4854,113,alpha=1.9
4855,106,alpha=1.9
4856,105,alpha=1.9
4857,94,alpha=1.9
4858,101,alpha=1.9
4859,86,alpha=1.9
4860,88,alpha=1.9
4861,101,alpha=1.9
4862,103,alpha=1.9
4863,92,alpha=1.9
4864,101,alpha=1.9
4865,87,alpha=1.9
4866,92,alpha=1.9
4867,84,alpha=1.9
4868,113,alpha=1.9
4869,104,alpha=1.9
4870,94,alpha=1.9
4871,111,alpha=1.9
4872,113,alpha=1.9
4873,112,alpha=1.9
4874,88,alpha=1.9
4875,98,alpha=1.9
4876,114,alpha=1.9
4877,112,alpha=1.9
4878,107,alpha=1.9
4879,88,alpha=1.9
4880,97,alpha=1.9
4881,84,alpha=1.9
4882,112,alpha=1.9
4883,110,alpha=1.9
4884,101,alpha=1.9
4885,94,alpha=1.9
4886,102,alpha=1.9
4887,86,alpha=1.9
4888,109,alpha=1.9
4889,108,alpha=1.9
4890,88,alpha=1.9
4891,98,alpha=1.9
4892,100,alpha=1.9
4893,107,alpha=1.9
4894,106,alpha=1.9
4895,101,alpha=1.9
4896,97,alpha=1.9
4897,100,alpha=1.9
4898,89,alpha=1.9
4899,83,alpha=1.9
4900,93,alpha=1.9
4901,107,alpha=1.9
4902,106,alpha=1.9
4903,100,alpha=1.9
4904,92,alpha=1.9
4905,88,alpha=1.9
4906,114,alpha=1.9
4907,105,alpha=1.9
4908,99,alpha=1.9
4909,96,alpha=1.9
4910,114,alpha=1.9
4911,111,alpha=1.9
4912,89,alpha=1.9
4913,106,alpha=1.9
4914,124,alpha=1.9
4915,114,alpha=1.9
4916,121,alpha=1.9
4917,92,alpha=1.9
4918,111,alpha=1.9
4919,103,alpha=1.9
4920,94,alpha=1.9
4921,93,alpha=1.9
4922,104,alpha=1.9
4923,87,alpha=1.9
4924,91,alpha=1.9
4925,101,alpha=1.9
4926,90,alpha=1.9
4927,105,alpha=1.9
4928,110,alpha=1.9
4929,81,alpha=1.9
4930,69,alpha=1.9
4931,104,alpha=1.9
4932,102,alpha=1.9
4933,95,alpha=1.9
4934,88,alpha=1.9
4935,100,alpha=1.9
4936,89,alpha=1.9
4937,115,alpha=1.9
4938,105,alpha=1.9
4939,103,alpha=1.9
4940,97,alpha=1.9
4941,114,alpha=1.9
4942,121,alpha=1.9
4943,109,alpha=1.9
4944,101,alpha=1.9
4945,98,alpha=1.9
4946,85,alpha=1.9
4947,96,alpha=1.9
4948,102,alpha=1.9
4949,68,alpha=1.9
4950,103,alpha=1.9
4951,102,alpha=1.9
4952,121,alpha=1.9
4953,89,alpha=1.9
4954,106,alpha=1.9
4955,119,alpha=1.9
4956,126,alpha=1.9
4957,110,alpha=1.9
4958,103,alpha=1.9
4959,104,alpha=1.9
4960,88,alpha=1.9
4961,96,alpha=1.9
4962,86,alpha=1.9
4963,108,alpha=1.9
4964,113,alpha=1.9
4965,94,alpha=1.9
4966,124,alpha=1.9
4967,106,alpha=1.9
4968,112,alpha=1.9
4969,95,alpha=1.9
4970,113,alpha=1.9
4971,87,alpha=1.9
4972,112,alpha=1.9
4973,89,alpha=1.9
4974,115,alpha=1.9
4975,93,alpha=1.9
4976,83,alpha=1.9
4977,84,alpha=1.9
4978,98,alpha=1.9
4979,92,alpha=1.9
4980,112,alpha=1.9
4981,108,alpha=1.9
4982,90,alpha=1.9
4983,99,alpha=1.9
4984,99,alpha=1.9
4985,117,alpha=1.9
4986,109,alpha=1.9
4987,113,alpha=1.9
4988,99,alpha=1.9
4989,101,alpha=1.9
4990,123,alpha=1.9
4991,95,alpha=1.9
4992,102,alpha=1.9
4993,106,alpha=1.9
4994,91,alpha=1.9
4995,98,alpha=1.9
4996,102,alpha=1.9
4997,83,alpha=1.9
4998,102,alpha=1.9
4999,115,alpha=1.9
0,107,alpha=1.7
1,107,alpha=1.7
2,108,alpha=1.7
3,76,alpha=1.7
4,96,alpha=1.7
5,96,alpha=1.7
6,103,alpha=1.7
7,98,alpha=1.7
8,88,alpha=1.7
9,98,alpha=1.7
10,101,alpha=1.7
11,95,alpha=1.7
12,87,alpha=1.7
13,108,alpha=1.7
14,103,alpha=1.7
15,100,alpha=1.7
16,88,alpha=1.7
17,85,alpha=1.7
18,113,alpha=1.7
19,101,alpha=1.7
20,95,alpha=1.7
21,95,alpha=1.7
22,93,alpha=1.7
23,108,alpha=1.7
24,104,alpha=1.7
25,106,alpha=1.7
26,109,alpha=1.7
27,98,alpha=1.7
28,93,alpha=1.7
29,89,alpha=1.7
30,86,alpha=1.7
31,99,alpha=1.7
32,102,alpha=1.7
33,100,alpha=1.7
34,86,alpha=1.7
35,99,alpha=1.7
36,95,alpha=1.7
37,98,alpha=1.7
38,87,alpha=1.7
39,87,alpha=1.7
40,114,alpha=1.7
41,96,alpha=1.7
42,94,alpha=1.7
43,98,alpha=1.7
44,106,alpha=1.7
45,97,alpha=1.7
46,92,alpha=1.7
47,90,alpha=1.7
