,offspring,model
160,96,alpha=1.7
161,134,alpha=1.7
162,114,alpha=1.7
163,158,alpha=1.7
164,128,alpha=1.7
165,86,alpha=1.7
166,64,alpha=1.7
167,94,alpha=1.7
168,121,alpha=1.7
169,95,alpha=1.7
170,97,alpha=1.7
171,124,alpha=1.7
172,103,alpha=1.7
173,76,alpha=1.7
174,89,alpha=1.7
175,103,alpha=1.7
176,90,alpha=1.7
177,91,alpha=1.7
178,75,alpha=1.7
179,104,alpha=1.7
180,83,alpha=1.7
181,76,alpha=1.7
182,74,alpha=1.7
183,93,alpha=1.7
184,65,alpha=1.7
185,75,alpha=1.7
186,79,alpha=1.7
187,84,alpha=1.7
188,84,alpha=1.7
189,84,alpha=1.7
190,90,alpha=1.7
191,166,alpha=1.7
192,172,alpha=1.7
193,82,alpha=1.7
194,114,alpha=1.7
195,84,alpha=1.7
196,90,alpha=1.7
197,116,alpha=1.7
198,117,alpha=1.7
199,68,alpha=1.7
200,87,alpha=1.7
201,89,alpha=1.7
202,141,alpha=1.7
203,85,alpha=1.7
204,84,alpha=1.7
205,219,alpha=1.7
206,87,alpha=1.7
207,82,alpha=1.7
208,119,alpha=1.7
209,90,alpha=1.7
210,58,alpha=1.7
211,141,alpha=1.7
212,90,alpha=1.7
213,83,alpha=1.7
214,99,alpha=1.7
215,62,alpha=1.7
216,128,alpha=1.7
217,99,alpha=1.7
218,96,alpha=1.7
219,93,alpha=1.7
220,103,alpha=1.7
221,105,alpha=1.7
222,90,alpha=1.7
223,67,alpha=1.7
224,63,alpha=1.7
225,67,alpha=1.7
226,142,alpha=1.7
227,92,alpha=1.7
228,78,alpha=1.7
229,83,alpha=1.7
230,93,alpha=1.7
231,147,alpha=1.7
232,70,alpha=1.7
233,95,alpha=1.7
234,103,alpha=1.7
235,114,alpha=1.7
236,71,alpha=1.7
237,197,alpha=1.7
238,91,alpha=1.7
239,131,alpha=1.7
240,107,alpha=1.7
241,89,alpha=1.7
242,100,alpha=1.7
243,130,alpha=1.7
244,65,alpha=1.7
245,105,alpha=1.7
246,74,alpha=1.7
247,114,alpha=1.7
248,79,alpha=1.7
249,123,alpha=1.7
250,64,alpha=1.7
251,516,alpha=1.7
252,127,alpha=1.7
253,74,alpha=1.7
254,106,alpha=1.7
255,123,alpha=1.7
256,85,alpha=1.7
257,91,alpha=1.7
258,98,alpha=1.7
259,140,alpha=1.7
260,90,alpha=1.7
261,112,alpha=1.7
262,102,alpha=1.7
263,92,alpha=1.7
264,85,alpha=1.7
265,90,alpha=1.7
266,119,alpha=1.7
267,85,alpha=1.7
268,90,alpha=1.7
269,91,alpha=1.7
270,124,alpha=1.7
271,105,alpha=1.7
272,90,alpha=1.7
273,273,alpha=1.7
274,85,alpha=1.7
275,120,alpha=1.7
276,98,alpha=1.7
277,96,alpha=1.7
278,71,alpha=1.7
279,105,alpha=1.7
280,80,alpha=1.7
281,80,alpha=1.7
282,83,alpha=1.7
283,87,alpha=1.7
284,117,alpha=1.7
285,114,alpha=1.7
286,136,alpha=1.7
287,93,alpha=1.7
288,84,alpha=1.7
289,71,alpha=1.7
290,86,alpha=1.7
291,208,alpha=1.7
292,78,alpha=1.7
293,123,alpha=1.7
294,62,alpha=1.7
295,85,alpha=1.7
296,98,alpha=1.7
297,115,alpha=1.7
298,77,alpha=1.7
299,132,alpha=1.7
300,117,alpha=1.7
301,80,alpha=1.7
302,63,alpha=1.7
303,74,alpha=1.7
304,140,alpha=1.7
305,93,alpha=1.7
306,71,alpha=1.7
307,74,alpha=1.7
308,99,alpha=1.7
309,86,alpha=1.7
310,92,alpha=1.7
311,78,alpha=1.7
312,86,alpha=1.7
313,94,alpha=1.7
314,72,alpha=1.7
315,134,alpha=1.7
316,107,alpha=1.7
317,67,alpha=1.7
318,51,alpha=1.7
319,68,alpha=1.7
320,98,alpha=1.7
321,114,alpha=1.7
322,89,alpha=1.7
323,68,alpha=1.7
324,93,alpha=1.7
325,80,alpha=1.7
326,79,alpha=1.7
327,81,alpha=1.7
328,95,alpha=1.7
329,86,alpha=1.7
330,83,alpha=1.7
331,78,alpha=1.7
332,110,alpha=1.7
333,101,alpha=1.7
334,81,alpha=1.7
335,128,alpha=1.7
336,77,alpha=1.7
337,95,alpha=1.7
338,77,alpha=1.7
339,98,alpha=1.7
340,87,alpha=1.7
341,107,alpha=1.7
342,116,alpha=1.7
343,93,alpha=1.7
344,93,alpha=1.7
345,107,alpha=1.7
346,101,alpha=1.7
347,61,alpha=1.7
348,96,alpha=1.7
349,98,alpha=1.7
350,72,alpha=1.7
351,121,alpha=1.7
352,80,alpha=1.7
353,88,alpha=1.7
354,77,alpha=1.7
355,86,alpha=1.7
356,93,alpha=1.7
357,111,alpha=1.7
358,135,alpha=1.7
359,93,alpha=1.7
360,97,alpha=1.7
361,181,alpha=1.7
362,146,alpha=1.7
363,148,alpha=1.7
364,105,alpha=1.7
365,111,alpha=1.7
366,120,alpha=1.7
367,88,alpha=1.7
368,86,alpha=1.7
369,121,alpha=1.7
370,68,alpha=1.7
371,92,alpha=1.7
372,62,alpha=1.7
373,127,alpha=1.7
374,82,alpha=1.7
375,117,alpha=1.7
376,73,alpha=1.7
377,94,alpha=1.7
378,123,alpha=1.7
379,72,alpha=1.7
380,90,alpha=1.7
381,82,alpha=1.7
382,101,alpha=1.7
383,68,alpha=1.7
384,143,alpha=1.7
385,75,alpha=1.7
386,113,alpha=1.7
387,93,alpha=1.7
388,96,alpha=1.7
389,70,alpha=1.7
390,98,alpha=1.7
391,102,alpha=1.7
392,97,alpha=1.7
393,89,alpha=1.7
394,96,alpha=1.7
395,116,alpha=1.7
396,84,alpha=1.7
397,99,alpha=1.7
398,77,alpha=1.7
399,66,alpha=1.7
400,111,alpha=1.7
401,106,alpha=1.7
402,94,alpha=1.7
403,128,alpha=1.7
404,96,alpha=1.7
405,81,alpha=1.7
406,77,alpha=1.7
407,98,alpha=1.7
408,66,alpha=1.7
409,79,alpha=1.7
410,90,alpha=1.7
411,85,alpha=1.7
412,77,alpha=1.7
413,128,alpha=1.7
414,120,alpha=1.7
415,112,alpha=1.7
416,77,alpha=1.7
417,97,alpha=1.7
418,91,alpha=1.7
419,93,alpha=1.7
420,122,alpha=1.7
421,111,alpha=1.7
422,139,alpha=1.7
423,82,alpha=1.7
424,106,alpha=1.7
425,99,alpha=1.7
426,131,alpha=1.7
427,75,alpha=1.7
428,103,alpha=1.7
429,65,alpha=1.7
430,129,alpha=1.7
431,113,alpha=1.7
432,93,alpha=1.7
433,74,alpha=1.7
434,98,alpha=1.7
435,84,alpha=1.7
436,112,alpha=1.7
437,91,alpha=1.7
438,93,alpha=1.7
439,86,alpha=1.7
440,68,alpha=1.7
441,95,alpha=1.7
442,127,alpha=1.7
443,87,alpha=1.7
444,93,alpha=1.7
445,85,alpha=1.7
446,64,alpha=1.7
447,98,alpha=1.7
448,251,alpha=1.7
449,79,alpha=1.7
450,92,alpha=1.7
451,91,alpha=1.7
452,120,alpha=1.7
453,97,alpha=1.7
454,92,alpha=1.7
455,142,alpha=1.7
456,78,alpha=1.7
457,135,alpha=1.7
458,60,alpha=1.7
459,76,alpha=1.7
460,83,alpha=1.7
461,103,alpha=1.7
462,85,alpha=1.7
463,86,alpha=1.7
464,85,alpha=1.7
465,88,alpha=1.7
466,192,alpha=1.7
467,165,alpha=1.7
468,107,alpha=1.7
469,126,alpha=1.7
470,74,alpha=1.7
471,80,alpha=1.7
472,74,alpha=1.7
473,114,alpha=1.7
474,83,alpha=1.7
475,93,alpha=1.7
476,94,alpha=1.7
477,80,alpha=1.7
478,99,alpha=1.7
479,98,alpha=1.7
480,119,alpha=1.7
481,93,alpha=1.7
482,100,alpha=1.7
483,118,alpha=1.7
484,112,alpha=1.7
485,102,alpha=1.7
486,147,alpha=1.7
487,113,alpha=1.7
488,107,alpha=1.7
489,71,alpha=1.7
490,95,alpha=1.7
491,98,alpha=1.7
492,74,alpha=1.7
493,126,alpha=1.7
494,110,alpha=1.7
495,110,alpha=1.7
496,69,alpha=1.7
497,104,alpha=1.7
498,106,alpha=1.7
499,83,alpha=1.7
500,75,alpha=1.7
501,102,alpha=1.7
502,194,alpha=1.7
503,95,alpha=1.7
504,127,alpha=1.7
505,88,alpha=1.7
506,77,alpha=1.7
507,96,alpha=1.7
508,89,alpha=1.7
509,104,alpha=1.7
510,86,alpha=1.7
511,86,alpha=1.7
512,120,alpha=1.7
513,101,alpha=1.7
514,93,alpha=1.7
515,106,alpha=1.7
516,81,alpha=1.7
517,102,alpha=1.7
518,90,alpha=1.7
519,134,alpha=1.7
520,68,alpha=1.7
521,142,alpha=1.7
522,145,alpha=1.7
523,84,alpha=1.7
524,81,alpha=1.7
525,101,alpha=1.7
526,114,alpha=1.7
527,109,alpha=1.7
528,65,alpha=1.7
529,87,alpha=1.7
530,108,alpha=1.7
531,109,alpha=1.7
532,99,alpha=1.7
533,114,alpha=1.7
534,111,alpha=1.7
535,98,alpha=1.7
536,98,alpha=1.7
537,95,alpha=1.7
538,140,alpha=1.7
539,105,alpha=1.7
540,99,alpha=1.7
541,96,alpha=1.7
542,98,alpha=1.7
543,86,alpha=1.7
544,121,alpha=1.7
545,75,alpha=1.7
546,108,alpha=1.7
547,129,alpha=1.7
548,128,alpha=1.7
549,131,alpha=1.7
550,101,alpha=1.7
551,94,alpha=1.7
552,59,alpha=1.7
553,109,alpha=1.7
554,93,alpha=1.7
555,65,alpha=1.7
556,133,alpha=1.7
557,162,alpha=1.7
558,103,alpha=1.7
559,103,alpha=1.7
560,69,alpha=1.7
561,119,alpha=1.7
562,117,alpha=1.7
563,129,alpha=1.7
564,74,alpha=1.7
565,100,alpha=1.7
566,83,alpha=1.7
567,60,alpha=1.7
568,115,alpha=1.7
569,244,alpha=1.7
570,109,alpha=1.7
571,97,alpha=1.7
572,83,alpha=1.7
573,110,alpha=1.7
574,87,alpha=1.7
575,111,alpha=1.7
576,80,alpha=1.7
577,74,alpha=1.7
578,77,alpha=1.7
579,81,alpha=1.7
580,65,alpha=1.7
581,83,alpha=1.7
582,83,alpha=1.7
583,93,alpha=1.7
584,114,alpha=1.7
585,101,alpha=1.7
586,91,alpha=1.7
587,72,alpha=1.7
588,85,alpha=1.7
589,92,alpha=1.7
590,87,alpha=1.7
591,98,alpha=1.7
592,81,alpha=1.7
593,114,alpha=1.7
594,100,alpha=1.7
595,95,alpha=1.7
596,97,alpha=1.7
597,92,alpha=1.7
598,89,alpha=1.7
599,110,alpha=1.7
600,95,alpha=1.7
601,76,alpha=1.7
602,112,alpha=1.7
603,116,alpha=1.7
604,97,alpha=1.7
605,108,alpha=1.7
606,110,alpha=1.7
607,77,alpha=1.7
608,78,alpha=1.7
609,121,alpha=1.7
610,86,alpha=1.7
611,89,alpha=1.7
612,212,alpha=1.7
613,83,alpha=1.7
614,101,alpha=1.7
615,69,alpha=1.7
616,65,alpha=1.7
617,122,alpha=1.7
618,79,alpha=1.7
619,87,alpha=1.7
620,97,alpha=1.7
621,169,alpha=1.7
622,99,alpha=1.7
623,85,alpha=1.7
624,85,alpha=1.7
625,101,alpha=1.7
626,61,alpha=1.7
627,66,alpha=1.7
628,74,alpha=1.7
629,121,alpha=1.7
630,86,alpha=1.7
631,67,alpha=1.7
632,106,alpha=1.7
633,76,alpha=1.7
634,79,alpha=1.7
635,66,alpha=1.7
636,74,alpha=1.7
637,85,alpha=1.7
638,105,alpha=1.7
639,105,alpha=1.7
640,96,alpha=1.7
641,119,alpha=1.7
642,101,alpha=1.7
643,50,alpha=1.7
644,174,alpha=1.7
645,84,alpha=1.7
646,99,alpha=1.7
647,79,alpha=1.7
648,87,alpha=1.7
649,81,alpha=1.7
650,93,alpha=1.7
651,112,alpha=1.7
652,106,alpha=1.7
653,73,alpha=1.7
654,121,alpha=1.7
655,117,alpha=1.7
656,94,alpha=1.7
657,99,alpha=1.7
658,84,alpha=1.7
659,128,alpha=1.7
660,85,alpha=1.7
661,89,alpha=1.7
662,112,alpha=1.7
663,117,alpha=1.7
664,80,alpha=1.7
665,71,alpha=1.7
666,79,alpha=1.7
667,101,alpha=1.7
668,87,alpha=1.7
669,74,alpha=1.7
670,75,alpha=1.7
671,95,alpha=1.7
672,120,alpha=1.7
673,99,alpha=1.7
674,73,alpha=1.7
675,71,alpha=1.7
676,88,alpha=1.7
677,76,alpha=1.7
678,89,alpha=1.7
679,78,alpha=1.7
680,127,alpha=1.7
681,102,alpha=1.7
682,115,alpha=1.7
683,87,alpha=1.7
684,91,alpha=1.7
685,91,alpha=1.7
686,76,alpha=1.7
687,336,alpha=1.7
688,125,alpha=1.7
689,97,alpha=1.7
690,94,alpha=1.7
691,85,alpha=1.7
692,52,alpha=1.7
693,172,alpha=1.7
694,84,alpha=1.7
695,94,alpha=1.7
696,55,alpha=1.7
697,62,alpha=1.7
698,113,alpha=1.7
699,112,alpha=1.7
700,79,alpha=1.7
701,124,alpha=1.7
702,92,alpha=1.7
703,92,alpha=1.7
704,125,alpha=1.7
705,160,alpha=1.7
706,106,alpha=1.7
707,102,alpha=1.7
708,81,alpha=1.7
709,94,alpha=1.7
710,121,alpha=1.7
711,101,alpha=1.7
712,70,alpha=1.7
713,85,alpha=1.7
714,109,alpha=1.7
715,96,alpha=1.7
716,84,alpha=1.7
717,87,alpha=1.7
718,100,alpha=1.7
719,112,alpha=1.7
720,77,alpha=1.7
721,108,alpha=1.7
722,71,alpha=1.7
723,110,alpha=1.7
724,86,alpha=1.7
725,96,alpha=1.7
726,91,alpha=1.7
727,85,alpha=1.7
728,102,alpha=1.7
729,72,alpha=1.7
730,97,alpha=1.7
731,75,alpha=1.7
732,77,alpha=1.7
733,136,alpha=1.7
734,128,alpha=1.7
735,84,alpha=1.7
736,112,alpha=1.7
737,95,alpha=1.7
738,98,alpha=1.7
739,96,alpha=1.7
740,68,alpha=1.7
741,113,alpha=1.7
742,119,alpha=1.7
743,81,alpha=1.7
744,96,alpha=1.7
745,96,alpha=1.7
746,77,alpha=1.7
747,81,alpha=1.7
748,112,alpha=1.7
749,108,alpha=1.7
750,111,alpha=1.7
751,98,alpha=1.7
752,113,alpha=1.7
753,88,alpha=1.7
754,118,alpha=1.7
755,116,alpha=1.7
756,53,alpha=1.7
757,74,alpha=1.7
758,96,alpha=1.7
759,117,alpha=1.7
760,143,alpha=1.7
761,81,alpha=1.7
762,92,alpha=1.7
763,60,alpha=1.7
764,141,alpha=1.7
765,781,alpha=1.7
766,103,alpha=1.7
767,113,alpha=1.7
768,114,alpha=1.7
769,102,alpha=1.7
770,114,alpha=1.7
771,92,alpha=1.7
772,102,alpha=1.7
773,95,alpha=1.7
774,114,alpha=1.7
775,123,alpha=1.7
776,103,alpha=1.7
777,70,alpha=1.7
778,137,alpha=1.7
779,82,alpha=1.7
780,101,alpha=1.7
781,108,alpha=1.7
782,92,alpha=1.7
783,85,alpha=1.7
784,137,alpha=1.7
785,72,alpha=1.7
786,84,alpha=1.7
787,151,alpha=1.7
788,129,alpha=1.7
789,97,alpha=1.7
790,79,alpha=1.7
791,101,alpha=1.7
792,50,alpha=1.7
793,77,alpha=1.7
794,110,alpha=1.7
795,96,alpha=1.7
796,115,alpha=1.7
797,105,alpha=1.7
798,89,alpha=1.7
799,86,alpha=1.7
800,80,alpha=1.7
801,73,alpha=1.7
802,89,alpha=1.7
803,98,alpha=1.7
804,81,alpha=1.7
805,100,alpha=1.7
806,100,alpha=1.7
807,89,alpha=1.7
808,164,alpha=1.7
809,150,alpha=1.7
810,72,alpha=1.7
811,112,alpha=1.7
812,86,alpha=1.7
813,111,alpha=1.7
814,137,alpha=1.7
815,101,alpha=1.7
816,92,alpha=1.7
817,124,alpha=1.7
818,71,alpha=1.7
819,82,alpha=1.7
820,129,alpha=1.7
821,204,alpha=1.7
822,137,alpha=1.7
823,71,alpha=1.7
824,71,alpha=1.7
825,63,alpha=1.7
826,186,alpha=1.7
827,112,alpha=1.7
828,85,alpha=1.7
829,116,alpha=1.7
830,105,alpha=1.7
831,96,alpha=1.7
832,64,alpha=1.7
833,82,alpha=1.7
834,83,alpha=1.7
835,69,alpha=1.7
836,108,alpha=1.7
837,86,alpha=1.7
838,72,alpha=1.7
839,97,alpha=1.7
840,99,alpha=1.7
841,129,alpha=1.7
842,74,alpha=1.7
843,139,alpha=1.7
844,124,alpha=1.7
845,75,alpha=1.7
846,80,alpha=1.7
847,100,alpha=1.7
848,114,alpha=1.7
849,79,alpha=1.7
850,103,alpha=1.7
851,108,alpha=1.7
852,127,alpha=1.7
853,88,alpha=1.7
854,96,alpha=1.7
855,93,alpha=1.7
856,76,alpha=1.7
857,84,alpha=1.7
858,92,alpha=1.7
859,79,alpha=1.7
860,83,alpha=1.7
861,124,alpha=1.7
862,95,alpha=1.7
863,144,alpha=1.7
864,96,alpha=1.7
865,71,alpha=1.7
866,104,alpha=1.7
867,84,alpha=1.7
868,90,alpha=1.7
869,94,alpha=1.7
870,87,alpha=1.7
871,67,alpha=1.7
872,63,alpha=1.7
873,115,alpha=1.7
874,120,alpha=1.7
875,108,alpha=1.7
876,61,alpha=1.7
877,90,alpha=1.7
878,57,alpha=1.7
879,886,alpha=1.7
880,93,alpha=1.7
881,92,alpha=1.7
882,77,alpha=1.7
883,96,alpha=1.7
884,85,alpha=1.7
885,137,alpha=1.7
886,89,alpha=1.7
887,102,alpha=1.7
888,97,alpha=1.7
889,75,alpha=1.7
890,86,alpha=1.7
891,77,alpha=1.7
892,106,alpha=1.7
893,97,alpha=1.7
894,103,alpha=1.7
895,76,alpha=1.7
896,102,alpha=1.7
897,371,alpha=1.7
898,101,alpha=1.7
899,194,alpha=1.7
900,103,alpha=1.7
901,114,alpha=1.7
902,63,alpha=1.7
903,74,alpha=1.7
904,131,alpha=1.7
905,149,alpha=1.7
906,144,alpha=1.7
907,90,alpha=1.7
908,81,alpha=1.7
909,89,alpha=1.7
910,95,alpha=1.7
911,154,alpha=1.7
912,122,alpha=1.7
913,99,alpha=1.7
914,81,alpha=1.7
915,154,alpha=1.7
916,98,alpha=1.7
917,168,alpha=1.7
918,73,alpha=1.7
919,73,alpha=1.7
920,98,alpha=1.7
921,94,alpha=1.7
922,84,alpha=1.7
923,105,alpha=1.7
924,118,alpha=1.7
925,71,alpha=1.7
926,79,alpha=1.7
927,182,alpha=1.7
928,84,alpha=1.7
929,87,alpha=1.7
930,116,alpha=1.7
931,95,alpha=1.7
932,83,alpha=1.7
933,128,alpha=1.7
934,83,alpha=1.7
935,99,alpha=1.7
936,102,alpha=1.7
937,97,alpha=1.7
938,104,alpha=1.7
939,88,alpha=1.7
940,113,alpha=1.7
941,109,alpha=1.7
942,74,alpha=1.7
943,89,alpha=1.7
944,177,alpha=1.7
945,89,alpha=1.7
946,154,alpha=1.7
947,90,alpha=1.7
948,78,alpha=1.7
949,95,alpha=1.7
950,100,alpha=1.7
951,89,alpha=1.7
952,65,alpha=1.7
953,77,alpha=1.7
954,89,alpha=1.7
955,96,alpha=1.7
956,77,alpha=1.7
957,95,alpha=1.7
958,104,alpha=1.7
959,95,alpha=1.7
960,148,alpha=1.7
961,88,alpha=1.7
962,115,alpha=1.7
963,80,alpha=1.7
964,79,alpha=1.7
965,75,alpha=1.7
966,86,alpha=1.7
967,69,alpha=1.7
968,119,alpha=1.7
969,86,alpha=1.7
970,92,alpha=1.7
971,102,alpha=1.7
972,90,alpha=1.7
973,117,alpha=1.7
974,83,alpha=1.7
975,128,alpha=1.7
976,103,alpha=1.7
977,98,alpha=1.7
978,105,alpha=1.7
979,122,alpha=1.7
980,111,alpha=1.7
981,96,alpha=1.7
982,109,alpha=1.7
983,91,alpha=1.7
984,112,alpha=1.7
985,115,alpha=1.7
986,92,alpha=1.7
987,78,alpha=1.7
988,76,alpha=1.7
989,121,alpha=1.7
990,103,alpha=1.7
991,193,alpha=1.7
992,104,alpha=1.7
993,110,alpha=1.7
994,79,alpha=1.7
995,85,alpha=1.7
996,86,alpha=1.7
997,118,alpha=1.7
998,117,alpha=1.7
999,130,alpha=1.7
1000,159,alpha=1.7
1001,87,alpha=1.7
1002,96,alpha=1.7
1003,99,alpha=1.7
1004,90,alpha=1.7
1005,80,alpha=1.7
1006,114,alpha=1.7
1007,135,alpha=1.7
1008,119,alpha=1.7
1009,76,alpha=1.7
1010,71,alpha=1.7
1011,93,alpha=1.7
1012,108,alpha=1.7
1013,124,alpha=1.7
1014,226,alpha=1.7
1015,101,alpha=1.7
1016,129,alpha=1.7
1017,73,alpha=1.7
1018,76,alpha=1.7
1019,130,alpha=1.7
1020,112,alpha=1.7
1021,89,alpha=1.7
1022,91,alpha=1.7
1023,87,alpha=1.7
1024,100,alpha=1.7
1025,96,alpha=1.7
1026,75,alpha=1.7
1027,93,alpha=1.7
1028,72,alpha=1.7
1029,123,alpha=1.7
1030,72,alpha=1.7
1031,130,alpha=1.7
1032,83,alpha=1.7
1033,77,alpha=1.7
1034,99,alpha=1.7
1035,131,alpha=1.7
1036,115,alpha=1.7
1037,159,alpha=1.7
1038,102,alpha=1.7
1039,124,alpha=1.7
1040,76,alpha=1.7
1041,122,alpha=1.7
1042,71,alpha=1.7
1043,102,alpha=1.7
1044,98,alpha=1.7
1045,125,alpha=1.7
1046,96,alpha=1.7
1047,101,alpha=1.7
1048,64,alpha=1.7
1049,98,alpha=1.7
1050,109,alpha=1.7
1051,93,alpha=1.7
1052,107,alpha=1.7
1053,97,alpha=1.7
1054,86,alpha=1.7
1055,116,alpha=1.7
1056,81,alpha=1.7
1057,67,alpha=1.7
1058,134,alpha=1.7
1059,105,alpha=1.7
1060,77,alpha=1.7
1061,125,alpha=1.7
1062,112,alpha=1.7
1063,97,alpha=1.7
1064,120,alpha=1.7
1065,79,alpha=1.7
1066,97,alpha=1.7
1067,117,alpha=1.7
1068,104,alpha=1.7
1069,82,alpha=1.7
1070,76,alpha=1.7
1071,108,alpha=1.7
1072,82,alpha=1.7
1073,232,alpha=1.7
1074,97,alpha=1.7
1075,78,alpha=1.7
1076,84,alpha=1.7
1077,106,alpha=1.7
1078,79,alpha=1.7
1079,79,alpha=1.7
1080,81,alpha=1.7
1081,104,alpha=1.7
1082,78,alpha=1.7
1083,131,alpha=1.7
1084,84,alpha=1.7
1085,102,alpha=1.7
1086,64,alpha=1.7
1087,68,alpha=1.7
1088,54,alpha=1.7
1089,76,alpha=1.7
1090,84,alpha=1.7
1091,107,alpha=1.7
1092,90,alpha=1.7
1093,106,alpha=1.7
1094,77,alpha=1.7
1095,79,alpha=1.7
1096,133,alpha=1.7
1097,87,alpha=1.7
1098,67,alpha=1.7
1099,98,alpha=1.7
1100,85,alpha=1.7
1101,86,alpha=1.7
1102,114,alpha=1.7
1103,55,alpha=1.7
1104,88,alpha=1.7
1105,92,alpha=1.7
1106,87,alpha=1.7
1107,102,alpha=1.7
1108,132,alpha=1.7
1109,142,alpha=1.7
1110,77,alpha=1.7
1111,86,alpha=1.7
1112,96,alpha=1.7
1113,70,alpha=1.7
1114,90,alpha=1.7
1115,80,alpha=1.7
1116,119,alpha=1.7
1117,72,alpha=1.7
1118,118,alpha=1.7
1119,121,alpha=1.7
1120,83,alpha=1.7
1121,106,alpha=1.7
1122,115,alpha=1.7
1123,95,alpha=1.7
1124,96,alpha=1.7
1125,67,alpha=1.7
1126,55,alpha=1.7
1127,89,alpha=1.7
1128,332,alpha=1.7
1129,94,alpha=1.7
1130,100,alpha=1.7
1131,102,alpha=1.7
1132,90,alpha=1.7
1133,88,alpha=1.7
1134,117,alpha=1.7
1135,90,alpha=1.7
1136,112,alpha=1.7
1137,130,alpha=1.7
1138,103,alpha=1.7
1139,114,alpha=1.7
1140,96,alpha=1.7
1141,86,alpha=1.7
1142,155,alpha=1.7
1143,77,alpha=1.7
1144,105,alpha=1.7
1145,60,alpha=1.7
1146,108,alpha=1.7
1147,95,alpha=1.7
1148,83,alpha=1.7
1149,85,alpha=1.7
1150,128,alpha=1.7
1151,71,alpha=1.7
1152,87,alpha=1.7
1153,81,alpha=1.7
1154,161,alpha=1.7
1155,72,alpha=1.7
1156,177,alpha=1.7
1157,77,alpha=1.7
1158,81,alpha=1.7
1159,81,alpha=1.7
1160,98,alpha=1.7
1161,105,alpha=1.7
1162,134,alpha=1.7
1163,100,alpha=1.7
1164,93,alpha=1.7
1165,73,alpha=1.7
1166,80,alpha=1.7
1167,79,alpha=1.7
1168,122,alpha=1.7
1169,83,alpha=1.7
1170,139,alpha=1.7
1171,56,alpha=1.7
1172,89,alpha=1.7
1173,121,alpha=1.7
1174,94,alpha=1.7
1175,102,alpha=1.7
1176,87,alpha=1.7
1177,156,alpha=1.7
1178,116,alpha=1.7
1179,83,alpha=1.7
1180,71,alpha=1.7
1181,99,alpha=1.7
1182,95,alpha=1.7
1183,107,alpha=1.7
1184,114,alpha=1.7
1185,109,alpha=1.7
1186,60,alpha=1.7
1187,88,alpha=1.7
1188,123,alpha=1.7
1189,97,alpha=1.7
1190,127,alpha=1.7
1191,257,alpha=1.7
1192,128,alpha=1.7
1193,92,alpha=1.7
1194,72,alpha=1.7
1195,72,alpha=1.7
1196,140,alpha=1.7
1197,113,alpha=1.7
1198,101,alpha=1.7
1199,109,alpha=1.7
1200,73,alpha=1.7
1201,101,alpha=1.7
1202,73,alpha=1.7
1203,96,alpha=1.7
1204,58,alpha=1.7
1205,78,alpha=1.7
1206,113,alpha=1.7
1207,119,alpha=1.7
1208,93,alpha=1.7
1209,102,alpha=1.7
1210,75,alpha=1.7
1211,116,alpha=1.7
1212,97,alpha=1.7
1213,95,alpha=1.7
1214,83,alpha=1.7
1215,86,alpha=1.7
1216,82,alpha=1.7
1217,98,alpha=1.7
1218,96,alpha=1.7
1219,117,alpha=1.7
1220,87,alpha=1.7
1221,90,alpha=1.7
1222,108,alpha=1.7
1223,65,alpha=1.7
1224,81,alpha=1.7
1225,84,alpha=1.7
1226,98,alpha=1.7
1227,91,alpha=1.7
1228,104,alpha=1.7
1229,91,alpha=1.7
1230,79,alpha=1.7
1231,68,alpha=1.7
1232,99,alpha=1.7
1233,102,alpha=1.7
1234,89,alpha=1.7
1235,131,alpha=1.7
1236,81,alpha=1.7
1237,109,alpha=1.7
1238,89,alpha=1.7
1239,63,alpha=1.7
1240,96,alpha=1.7
1241,78,alpha=1.7
1242,137,alpha=1.7
1243,95,alpha=1.7
1244,105,alpha=1.7
1245,131,alpha=1.7
1246,112,alpha=1.7
1247,88,alpha=1.7
1248,79,alpha=1.7
1249,128,alpha=1.7
1250,149,alpha=1.7
1251,98,alpha=1.7
1252,75,alpha=1.7
1253,75,alpha=1.7
1254,92,alpha=1.7
1255,93,alpha=1.7
1256,91,alpha=1.7
1257,109,alpha=1.7
1258,95,alpha=1.7
1259,133,alpha=1.7
1260,99,alpha=1.7
1261,72,alpha=1.7
1262,91,alpha=1.7
1263,92,alpha=1.7
1264,80,alpha=1.7
1265,108,alpha=1.7
1266,90,alpha=1.7
1267,129,alpha=1.7
1268,108,alpha=1.7
1269,124,alpha=1.7
1270,89,alpha=1.7
1271,98,alpha=1.7
1272,93,alpha=1.7
1273,85,alpha=1.7
1274,68,alpha=1.7
1275,98,alpha=1.7
1276,98,alpha=1.7
1277,78,alpha=1.7
1278,47,alpha=1.7
1279,92,alpha=1.7
1280,114,alpha=1.7
1281,139,alpha=1.7
1282,84,alpha=1.7
1283,112,alpha=1.7
1284,87,alpha=1.7
1285,141,alpha=1.7
1286,86,alpha=1.7
1287,101,alpha=1.7
1288,126,alpha=1.7
1289,100,alpha=1.7
1290,77,alpha=1.7
1291,67,alpha=1.7
1292,83,alpha=1.7
1293,90,alpha=1.7
1294,74,alpha=1.7
1295,119,alpha=1.7
1296,112,alpha=1.7
1297,106,alpha=1.7
1298,144,alpha=1.7
1299,87,alpha=1.7
1300,76,alpha=1.7
